,contact_id,customer_date,contract_length
84508,501810607,2023-03-13,3
84728,502391194,2023-03-08,6
84767,502420091,2023-03-08,6
84788,500055655,2023-03-10,3
84792,477801906,2023-01-27,12
84809,501208760,2023-03-06,6
84840,495848852,2023-02-23,24
84849,476783830,2023-01-26,6
84866,496993201,2023-02-24,18
84874,503088404,2023-03-07,6
85038,500057932,2023-03-07,9
85073,502723460,2023-03-13,3
85080,503581902,2023-03-08,6
85081,500217005,2023-03-07,3
85095,486074801,2023-02-07,6
85396,498937025,2023-03-08,12
85455,500731062,2023-03-08,6
85517,503639552,2023-03-13,6
85544,504773821,2023-03-11,12
85552,499282402,2023-03-13,12
85560,504719062,2023-03-13,18
85707,483872309,2023-02-13,12
85785,504212928,2023-03-10,18
85824,496833319,2023-03-14,12
86466,477344052,2023-01-24,12
86475,477801025,2023-01-25,6
86505,477338123,2023-01-24,6
86538,477753403,2023-01-25,36
86616,478397916,2023-02-01,12
86646,479019817,2023-01-26,12
86852,480414801,2023-02-07,12
86865,495329101,2023-02-23,6
87077,491196052,2023-02-21,3
87091,489563323,2023-03-01,6
87224,490976852,2023-03-01,6
87398,496651918,2023-02-24,18
87442,496606806,2023-02-24,9
87467,495596264,2023-02-24,3
87495,494908160,2023-02-28,12
87497,496512851,2023-02-24,3
87578,497467101,2023-02-25,3
87684,492652337,2023-02-25,9
87848,497539702,2023-02-27,3
88082,498937651,2023-03-01,6
88086,498099102,2023-03-01,6
88095,478508716,2023-02-28,3
88104,490660818,2023-03-02,6
88126,494360850,2023-03-03,18
88137,498919887,2023-03-02,6
88151,494837628,2023-02-28,6
88353,498886472,2023-03-10,18
88359,499527259,2023-03-10,6
88360,498888059,2023-03-09,9
88372,500003618,2023-03-03,6
88428,495987005,2023-03-07,12
88491,500679938,2023-03-03,24
88496,487896051,2023-03-03,6
88661,497707701,2023-03-03,18
88775,483719467,2023-02-09,6
89030,498825661,2023-03-06,12
89044,502447921,2023-03-06,3
89088,494857452,2023-02-21,12
89146,500109248,2023-03-07,12
89156,500914505,2023-03-06,3
89168,501405396,2023-03-09,12
89337,500838701,2023-03-07,12
89355,500083412,2023-03-07,6
89409,501894052,2023-03-07,12
89420,502419653,2023-03-10,6
89461,502338221,2023-03-10,12
89718,504102376,2023-03-13,9
89743,504101301,2023-03-13,24
89763,504156402,2023-03-14,12
89769,504864703,2023-03-10,6
89812,504833622,2023-03-13,12
90092,501983932,2023-03-10,3
90152,504950380,2023-03-13,18
90439,502763351,2023-03-14,3
90717,477712934,2023-01-26,6
90732,477326420,2023-01-25,6
90851,477717944,2023-01-30,6
90900,478471352,2023-02-02,6
90928,476908101,2023-01-25,6
90981,479151212,2023-01-25,6
91017,479414351,2023-02-08,6
91136,494794137,2023-03-01,9
91147,493240990,2023-02-22,6
91151,488859502,2023-02-15,6
91212,495312584,2023-02-24,12
91340,495329103,2023-02-24,12
91356,493728351,2023-02-23,6
91516,490572820,2023-02-24,3
91695,497333476,2023-03-01,12
91829,497412120,2023-02-24,3
91872,497824836,2023-02-28,3
91929,486158641,2023-02-27,6
91939,498361741,2023-02-28,24
92152,497939177,2023-03-01,6
92250,499283489,2023-03-01,3
92261,483917706,2023-02-13,12
92262,499394697,2023-03-02,6
92263,484625025,2023-02-16,6
92441,499509481,2023-03-10,3
92448,499490470,2023-03-07,3
92511,497384732,2023-03-01,12
92795,479194497,2023-01-26,6
92818,500630331,2023-03-03,12
92878,501320862,2023-03-07,24
92893,496657151,2023-03-07,3
92939,498373001,2023-03-04,9
92940,501249021,2023-03-06,3
92949,496719125,2023-03-06,9
93164,495331065,2023-03-03,18
93199,501538656,2023-03-06,12
93260,501893625,2023-03-06,3
93269,501563758,2023-03-13,6
93273,502448012,2023-03-08,6
93339,502909013,2023-03-07,12
93472,503563215,2023-03-08,3
93511,502882755,2023-03-07,12
93595,499588651,2023-03-09,12
93607,502490303,2023-03-10,3
93815,503612365,2023-03-13,6
93862,495354805,2023-03-10,12
93886,501340636,2023-03-12,12
93916,504261350,2023-03-09,6
93924,504329259,2023-03-10,12
93983,491799458,2023-02-20,6
93993,492562381,2023-02-20,12
94039,490501659,2023-02-21,9
94045,494968554,2023-02-24,6
94215,495292694,2023-02-24,12
94460,504188790,2023-03-13,6
94470,496682425,2023-03-09,6
94608,501852183,2023-03-11,6
94705,483269211,2023-03-02,12
94713,483896734,2023-03-06,12
94714,479795374,2023-03-01,6
94726,485584214,2023-02-27,6
94774,498880751,2023-03-10,12
94871,491263296,2023-02-26,6
95044,485216051,2023-02-09,6
95102,502471434,2023-03-13,
95122,504703558,2023-03-13,12
95151,502818712,2023-03-14,12
95158,483699328,2023-02-23,6
95377,495562563,2023-03-01,12
95697,497330501,2023-02-28,12
95708,498466855,2023-03-14,6
95740,498890039,2023-03-02,12
95850,495516480,2023-02-27,6
95851,496131454,2023-03-01,12
95866,494984823,2023-02-28,12
95977,478273724,2023-01-24,24
96298,477276701,2023-01-28,6
96315,479701180,2023-02-16,18
96389,498368655,2023-03-01,3
96452,479183540,2023-01-27,24
96480,479787360,2023-02-03,6
96494,480229507,2023-02-06,18
96512,494930874,2023-03-02,3
96522,498354385,2023-03-02,12
96529,498791577,2023-02-28,6
96537,498979951,2023-02-28,12
96543,497839401,2023-03-04,12
96599,479650065,2023-01-27,12
96605,478445589,2023-02-02,6
96622,480435672,2023-01-31,6
96828,505560707,2023-03-14,6
96934,507068955,2023-03-14,3
96974,497232101,2023-03-10,3
97072,480552801,2023-01-30,12
97096,500594938,2023-03-07,12
97425,497821891,2023-03-03,12
97466,496934753,2023-03-03,12
97480,501285059,2023-03-07,18
97510,498352987,2023-03-03,12
97526,499393149,2023-03-05,3
97565,498460012,2023-03-06,24
97737,501826135,2023-03-13,12
97755,498993501,2023-02-28,6
97799,502933823,2023-03-10,3
97802,500070251,2023-03-07,9
97812,503430801,2023-03-09,3
98222,485555363,2023-02-11,12
98230,502452756,2023-03-14,12
98458,502345962,2023-03-08,24
98466,504181218,2023-03-08,36
98520,504232357,2023-03-13,3
98552,503754902,2023-03-14,6
98563,500788153,2023-03-12,3
98736,503976551,2023-03-10,3
98864,499000102,2023-03-14,6
98874,479922363,2023-03-14,6
99405,477256592,2023-01-24,12
99426,477823558,2023-01-31,12
99463,477815051,2023-02-02,6
99533,477322654,2023-01-25,18
99536,478550329,2023-02-07,6
99662,479154314,2023-01-31,6
99663,479154314,2023-01-31,6
99688,495015703,2023-02-22,3
99701,495512201,2023-02-27,6
99742,493684701,2023-02-22,3
99743,493684701,2023-02-22,3
99757,495515943,2023-02-28,6
99778,492568413,2023-02-22,12
99820,483346071,2023-02-22,18
99822,495462060,2023-02-27,9
99837,479257088,2023-02-06,12
99930,496249460,2023-02-23,6
100017,495417481,2023-02-25,12
100047,494254328,2023-02-25,18
100068,492611276,2023-02-28,9
100070,496653722,2023-02-25,6
100242,491274331,2023-02-26,6
100245,496998551,2023-02-25,3
100296,490063548,2023-02-28,12
100304,495323850,2023-03-08,3
100641,491728451,2023-02-28,3
100709,490081816,2023-02-22,12
101016,499857969,2023-03-08,12
101053,500129801,2023-03-14,6
101056,490445371,2023-02-13,18
101077,500008503,2023-03-09,9
101123,500308953,2023-03-08,12
101303,500759205,2023-03-13,3
101315,496573460,2023-03-05,9
101344,500839207,2023-03-11,12
101382,499314634,2023-03-06,6
101384,502342590,2023-03-06,18
101750,494904117,2023-02-24,6
101757,500687201,2023-03-06,
101758,500203553,2023-03-06,6
101762,502505163,2023-03-06,18
101802,500915102,2023-03-06,3
101859,503553700,2023-03-08,6
101986,501959751,2023-03-09,6
102015,502871970,2023-03-09,12
102018,500052642,2023-03-08,3
102019,477375758,2023-03-07,3
102030,502410878,2023-03-08,12
102035,500757948,2023-03-10,12
102195,504740203,2023-03-14,12
102231,502379021,2023-03-09,12
102246,503450172,2023-03-10,6
102270,504726052,2023-03-13,12
102507,504618151,2023-03-10,3
102509,505390402,2023-03-13,12
102568,503740274,2023-03-12,3
103148,485661812,2023-02-15,6
103198,499321873,2023-03-14,9
103269,477275646,2023-01-26,6
103331,477907164,2023-02-06,6
103543,470737076,2023-01-27,9
103550,479220962,2023-02-03,6
103599,477697666,2023-02-01,6
103729,479873427,2023-02-06,6
103733,481474219,2023-02-07,6
103816,481874666,2023-02-07,12
103927,478434271,2023-02-02,6
104016,487033452,2023-02-08,12
104236,485677953,2023-02-13,6
104237,485583799,2023-03-08,6
104368,490605501,2023-02-23,12
104473,489982217,2023-02-17,12
104541,492071059,2023-02-20,6
104553,491936269,2023-02-16,12
104712,488954437,2023-02-16,6
104749,493131224,2023-02-24,6
104766,491720652,2023-02-20,9
104792,493142752,2023-02-21,12
104855,481245301,2023-01-30,3
104866,494278242,2023-02-23,12
104867,489177101,2023-02-20,6
104871,494296678,2023-03-08,12
104931,494801157,2023-02-23,12
104943,494937901,2023-02-21,24
104981,495017806,2023-02-25,6
105087,481984416,2023-02-02,12
105117,495983918,2023-02-26,6
105144,492051916,2023-02-26,6
105147,494905823,2023-02-24,9
105149,494391251,2023-02-28,3
105169,495647801,2023-02-24,9
105178,494341316,2023-02-25,6
105209,483935527,2023-02-27,12
105216,497839006,2023-02-28,6
105423,474525954,2023-02-24,6
105433,498804095,2023-03-09,6
105441,497454977,2023-02-27,6
105840,495442351,2023-03-02,6
105844,499367007,2023-03-06,9
106104,501029551,2023-03-07,12
106135,496085540,2023-03-06,12
106439,499361272,2023-03-06,12
106441,500664947,2023-03-06,12
106475,502992546,2023-03-11,12
106488,502632051,2023-03-07,12
106493,501345671,2023-03-08,24
106651,503695451,2023-03-13,24
106771,477345208,2023-01-25,6
106985,478320564,2023-01-25,6
107081,504969766,2023-03-13,9
107205,506351101,2023-03-14,3
107369,503661951,2023-03-14,12
107383,479087206,2023-02-01,6
107440,480279661,2023-02-01,18
107499,481539555,2023-02-09,6
107515,477873671,2023-01-30,6
107520,478332351,2023-01-30,6
107601,480892573,2023-01-31,12
107736,481831856,2023-02-04,18
107891,483743897,2023-02-11,6
107967,485556978,2023-02-17,12
107973,485963752,2023-02-22,6
107979,486198668,2023-03-01,12
107991,486129505,2023-02-15,18
108092,482595983,2023-02-07,12
108163,486052196,2023-02-08,12
108309,486859003,2023-02-10,6
108313,488303959,2023-02-10,18
108490,480266055,2023-02-28,12
108510,484391967,2023-02-03,6
108531,480847610,2023-02-08,6
108532,479583951,2023-01-31,6
108722,484745052,2023-02-11,6
108726,485093758,2023-02-06,12
108742,476819190,2023-02-05,24
108771,482429638,2023-02-06,
108784,477695922,2023-02-09,6
108786,483732201,2023-02-07,12
108876,480624103,2023-02-07,18
108887,481929556,2023-02-07,18
108902,486268527,2023-02-09,24
108997,481933409,2023-02-09,9
109004,483614951,2023-02-08,6
109178,488315983,2023-02-18,6
109200,483055945,2023-02-14,6
109210,488999097,2023-02-17,6
109223,486879513,2023-02-12,9
109236,488111097,2023-02-14,18
109256,488093251,2023-02-15,6
109334,488346401,2023-02-22,6
109339,489257705,2023-03-13,6
109342,488320207,2023-02-18,12
109389,490557175,2023-02-17,6
109401,489876851,2023-02-15,3
109426,491347760,2023-02-22,12
109466,485671065,2023-02-15,6
109480,490128104,2023-02-16,12
109500,489169076,2023-02-17,12
109598,489027286,2023-02-16,6
109604,492598390,2023-02-27,3
109622,480847820,2023-02-16,12
109653,493169318,2023-02-28,6
109657,493192913,2023-02-20,12
109668,493209833,2023-02-22,6
109841,494882224,2023-02-26,6
109863,492047657,2023-02-23,6
110280,494309208,2023-03-01,6
110305,496038811,2023-03-07,9
110466,498039251,2023-03-01,12
110498,496730956,2023-02-28,9
110519,495994251,2023-03-01,6
110524,498298403,2023-03-07,24
110526,495577405,2023-03-01,6
110532,497278261,2023-03-01,12
110663,498935391,2023-02-28,18
110728,496707609,2023-02-28,6
110735,500145553,2023-03-02,6
110859,499891622,2023-03-03,24
111096,483895025,2023-02-06,
111247,502498851,2023-03-06,12
111265,486214328,2023-02-09,6
111309,502772485,2023-03-12,6
111333,485964701,2023-02-10,12
111499,502985506,2023-03-09,3
111536,503163052,2023-03-11,12
111573,477322460,2023-01-30,6
111758,500821543,2023-03-06,6
111907,503661196,2023-03-14,12
112086,504807501,2023-03-14,18
112240,479135111,2023-01-29,12
112474,479883260,2023-01-30,6
112511,481839444,2023-02-02,12
112836,485510451,2023-02-10,6
112956,484693102,2023-02-07,18
112968,483640901,2023-02-14,6
113092,475557683,2023-01-30,6
113117,482421417,2023-01-31,6
113167,480402086,2023-03-10,12
113200,482578761,2023-02-04,6
113307,506551559,2023-03-14,6
113338,494919886,2023-02-23,6
113446,481418814,2023-02-03,12
113453,482919401,2023-02-01,6
113495,483307807,2023-02-07,6
113502,483380251,2023-02-10,12
113528,483342151,2023-02-07,9
113569,482480177,2023-02-03,6
113573,483919109,2023-02-15,12
113620,467091092,2023-02-03,6
113708,485554712,2023-02-07,3
113742,486020881,2023-02-13,6
113764,486262475,2023-02-22,
113769,486496651,2023-02-07,6
113782,481416088,2023-02-07,12
113790,484853001,2023-03-13,6
113818,485995424,2023-02-10,18
113842,487149804,2023-02-12,9
114103,488908871,2023-02-24,6
114111,486180725,2023-02-22,6
114114,488354251,2023-02-13,12
114177,489965251,2023-02-13,12
114182,490084467,2023-02-22,6
114183,488392711,2023-02-13,6
114249,487475307,2023-02-14,6
114333,491078836,2023-02-16,12
114352,490587569,2023-02-17,18
114385,490508422,2023-02-15,12
114524,491453301,2023-02-28,6
114579,492430051,2023-02-23,6
114591,492484788,2023-02-21,6
114810,493269123,2023-02-20,12
114812,484138403,2023-02-20,18
114857,494797723,2023-02-27,6
115049,494966162,2023-02-21,12
115159,487478906,2023-02-23,12
115198,496208905,2023-02-27,6
115315,492465289,2023-02-23,6
115393,497312352,2023-02-28,12
115727,486097841,2023-02-28,24
115744,494828573,2023-03-03,6
115781,499439789,2023-03-13,3
115785,499011702,2023-03-03,3
115961,497591956,2023-03-09,12
116143,494435751,2023-03-13,6
116158,501339443,2023-03-06,12
116190,498876730,2023-03-05,6
116521,477720191,2023-01-25,6
116720,477893217,2023-02-02,6
116752,478363540,2023-01-26,6
116855,504256719,2023-03-10,6
116986,504986856,2023-03-13,6
117004,504719726,2023-03-10,9
117056,504641365,2023-03-13,9
117155,479601046,2023-02-01,6
117404,481781387,2023-02-03,12
117408,481808001,2023-02-01,18
117681,481400881,2023-02-01,6
117705,480987705,2023-02-07,6
117710,481835805,2023-01-31,6
117755,482477071,2023-02-27,36
117787,477316048,2023-03-13,12
117876,483375402,2023-02-04,6
117878,483289459,2023-02-06,6
117881,483203337,2023-02-13,9
117905,483222399,2023-02-10,12
117907,481364611,2023-02-03,6
117928,483251411,2023-02-06,6
117982,484386763,2023-02-06,12
117985,484097512,2023-02-11,12
118027,483200551,2023-02-06,6
118048,483142808,2023-02-08,18
118115,481397333,2023-02-09,6
118139,483247661,2023-02-06,9
118197,486650671,2023-02-14,12
118313,487435265,2023-02-08,9
118321,485638418,2023-02-08,12
118332,484630653,2023-02-14,6
118429,488265977,2023-02-17,12
118455,488858251,2023-02-10,24
118463,488784120,2023-02-28,12
118535,489993955,2023-02-14,6
118559,490433970,2023-02-14,3
118561,490099694,2023-02-16,9
118572,483445451,2023-02-13,6
118699,476989651,2023-01-24,12
118767,486011818,2023-02-15,6
118788,487361651,2023-02-26,6
118798,491382667,2023-02-16,6
118843,491396351,2023-02-17,12
119001,493146755,2023-02-18,9
119023,494278837,2023-02-24,12
119024,494273170,2023-02-21,12
119083,494366554,2023-02-27,3
119127,492615367,2023-02-21,9
119211,495629771,2023-03-01,3
119318,494282087,2023-02-24,12
119336,494292452,2023-02-23,18
119383,494297717,2023-02-28,6
119458,498419230,2023-03-01,12
119469,496529551,2023-03-09,12
119499,497781654,2023-02-27,6
119513,498763681,2023-02-28,3
119638,498421606,2023-03-03,6
119641,498007066,2023-02-27,18
119674,497998301,2023-03-06,12
119728,494871590,2023-03-01,12
119730,499927754,2023-03-02,6
119829,500682702,2023-03-03,6
119868,499393913,2023-03-04,6
120070,501851292,2023-03-06,24
120203,503406721,2023-03-08,3
120359,504311404,2023-03-13,9
120587,506563112,2023-03-13,12
120609,506936145,2023-03-14,6
120616,504882957,2023-03-13,12
120669,505904051,2023-03-14,3
120685,488964114,2023-03-14,12
120689,499354501,2023-03-14,6
120692,485143601,2023-02-13,6
121388,477751537,2023-01-30,6
121686,478893001,2023-02-01,12
121717,478922442,2023-01-30,6
121737,479735860,2023-02-10,6
121926,477942402,2023-02-02,6
121943,481321908,2023-02-07,18
121961,481794356,2023-01-31,6
122086,481982806,2023-02-02,12
122182,481891917,2023-02-02,18
122206,480853712,2023-02-02,6
122215,481908728,2023-01-31,18
122216,481908728,2023-02-01,18
122241,492675963,2023-03-14,12
122333,479756195,2023-01-30,9
122502,482455171,2023-03-03,6
122573,479596301,2023-02-03,12
122589,482594020,2023-02-07,9
122698,483804351,2023-02-02,24
122982,480395015,2023-02-07,12
122999,486974637,2023-02-24,9
123010,485695271,2023-02-12,6
123043,479292652,2023-02-01,3
123083,487499951,2023-02-17,18
123310,487557412,2023-02-13,9
123314,489995076,2023-02-16,12
123326,490449479,2023-02-14,18
123337,490011601,2023-03-03,12
123381,486434802,2023-02-13,3
123402,488059332,2023-02-17,
123417,491120244,2023-02-21,18
123435,490640196,2023-02-15,12
123566,491180763,2023-02-15,12
123640,492584571,2023-02-23,6
123886,493906691,2023-02-22,6
124042,496003931,2023-02-22,18
124058,496084601,2023-02-22,9
124163,494882476,2023-02-23,12
124272,495415167,2023-03-01,18
124277,497930090,2023-03-01,6
124279,496795851,2023-02-28,6
124304,496686823,2023-02-27,18
124462,498366072,2023-03-07,6
124554,500243253,2023-03-09,6
124581,499928967,2023-03-09,9
124749,501625802,2023-03-05,18
124852,502363351,2023-03-07,18
124884,502474306,2023-03-09,12
125199,502908902,2023-03-13,18
125221,501842809,2023-03-09,6
125536,507463923,2023-03-14,9
125866,506023228,2023-03-14,6
126309,477733452,2023-01-24,6
126326,478390101,2023-01-25,6
126435,478884451,2023-02-01,9
126680,480437173,2023-01-24,24
126771,480935605,2023-02-24,6
126913,481807812,2023-02-06,6
126930,482576461,2023-02-10,6
127034,482660657,2023-02-24,3
127094,481793096,2023-02-02,12
127145,483211869,2023-02-08,9
127150,482602003,2023-02-06,6
127278,483808483,2023-02-08,9
127377,485100886,2023-02-14,12
127422,477241951,2023-01-23,12
127424,485657313,2023-02-08,6
127425,480426002,2023-03-02,6
127453,485672901,2023-02-08,6
127470,479093938,2023-02-10,6
127657,477249579,2023-01-26,12
127753,490125717,2023-02-15,6
127834,487337428,2023-02-14,12
127850,490662151,2023-02-24,24
127866,491103226,2023-02-23,6
127875,490579152,2023-02-21,6
127924,491782210,2023-02-18,12
128019,491187901,2023-02-16,12
128021,483820017,2023-02-15,6
128032,491087355,2023-02-22,6
128075,492143602,2023-02-21,6
128078,488082711,2023-02-14,18
128114,492633991,2023-03-01,12
128199,493326612,2023-02-20,24
128206,491038001,2023-02-20,24
128279,494429406,2023-02-21,12
128321,493254101,2023-02-22,6
128455,493807502,2023-02-20,6
128792,488360301,2023-03-01,12
128795,498827351,2023-02-28,12
128874,478485285,2023-01-26,6
129136,500895702,2023-03-08,6
129265,498737451,2023-03-07,6
129426,500618737,2023-03-07,6
129570,504328271,2023-03-14,12
129605,504719579,2023-03-13,12
129727,503028151,2023-03-10,6
129739,504202087,2023-03-13,3
129883,503338955,2023-03-14,6
129891,482420504,2023-02-02,6
130226,506991930,2023-03-14,6
130242,506957151,2023-03-14,12
130927,478395209,2023-02-03,6
131197,479129951,2023-02-01,12
131273,481759755,2023-01-31,6
131276,481812563,2023-02-10,12
131329,479655568,2023-01-31,6
131387,483088122,2023-02-06,12
131487,480799506,2023-02-01,12
131523,479200618,2023-01-30,6
131537,478249201,2023-01-30,6
131596,490485916,2023-03-14,6
131656,479134745,2023-02-07,6
131702,481822582,2023-01-31,6
131737,483117047,2023-02-03,6
131761,482657304,2023-02-02,6
131798,481751485,2023-02-10,6
131808,483842268,2023-02-22,6
131878,483181326,2023-02-08,9
131888,479149651,2023-02-03,18
131892,483937064,2023-02-09,6
131939,481887064,2023-02-10,12
132008,485649831,2023-02-24,9
132028,486010080,2023-03-07,18
132105,485271720,2023-02-09,6
132109,485619701,2023-02-15,6
132146,483142666,2023-02-07,12
132153,481309185,2023-02-13,6
132163,486638051,2023-02-23,9
132247,479203556,2023-02-20,12
132277,488144782,2023-02-15,6
